buyer_id,preferred_location,latitude,longitude,sqft,BHK,budget_price
2314,BTM,12.918562,77.609092,1637,3,13609707
2315,Electronic City,12.841607,77.66801,3797,3,18519775
2316,Whitefield,12.96824,77.742511,1796,4,8139334
2317,Whitefield,12.973822,77.750264,2174,1,10273891
2318,Indiranagar,12.973613,77.63344,1593,3,15873736
2319,BTM,12.921284,77.609105,2672,5,21142201
2320,Electronic City,12.846199,77.650506,1535,4,6179278
2321,Jayanagar,12.925663,77.600669,1317,3,16141883
2322,BTM,12.918141,77.614128,3499,4,27718612
2323,Indiranagar,12.964027,77.632674,2208,5,26381934
2324,BTM,12.907607,77.609843,2186,3,14774191
2325,Electronic City,12.855534,77.65535,2692,1,13126018
2326,BTM,12.919493,77.618638,2567,3,19524594
2327,Hebbal,13.045567,77.59468,3111,2,23998175
2328,Jayanagar,12.917672,77.591048,3018,3,35769688
2329,Indiranagar,12.980925,77.638941,2554,3,33725597
2330,Indiranagar,12.968532,77.650263,1435,3,17022543
2331,Jayanagar,12.91915,77.586145,3486,4,45699151
2332,Jayanagar,12.916444,77.592521,662,2,7704022
2333,BTM,12.925562,77.612592,1245,3,6974467
2334,Indiranagar,12.976989,77.648172,704,1,9014792
2335,Whitefield,12.964022,77.748476,3438,5,22007579
2336,Whitefield,12.97701,77.741849,1399,2,6750739
2337,Hebbal,13.026296,77.598468,2242,2,18343353
2338,Jayanagar,12.928608,77.601703,3811,5,48245109
2339,Hebbal,13.029324,77.58978,2053,5,18427861
2340,Jayanagar,12.933235,77.59493,618,3,6974941
2341,Indiranagar,12.978844,77.633276,2594,4,27530873
2342,Hebbal,13.043434,77.599449,833,4,7165654
2343,BTM,12.91204,77.608022,1038,5,5959155
2344,Jayanagar,12.927098,77.60058,1967,1,25304102
2345,Hebbal,13.040345,77.605275,3385,5,29158561
2346,Jayanagar,12.927936,77.59427,1533,4,17007552
2347,Whitefield,12.961796,77.747389,3295,5,20317855
2348,BTM,12.908166,77.601209,1974,3,14358665
2349,Whitefield,12.971572,77.752736,2865,2,15336082
2350,Indiranagar,12.962227,77.647567,3528,2,42923186
2351,Jayanagar,12.932617,77.590542,2750,4,28179128
2352,Whitefield,12.973263,77.751621,1337,3,6492159
2353,Indiranagar,12.968592,77.640459,3132,2,44553439
2354,Jayanagar,12.91822,77.602005,1422,5,15022895
2355,BTM,12.914611,77.61441,2808,1,21534672
2356,Whitefield,12.965397,77.756882,2106,5,12214280
2357,Jayanagar,12.919555,77.595317,2025,2,20605774
2358,Electronic City,12.852805,77.669891,3045,2,14426017
2359,Jayanagar,12.929846,77.598897,3175,4,29219807
2360,Hebbal,13.043241,77.598331,958,4,7071910
2361,Jayanagar,12.919754,77.597283,2316,1,27327033
2362,Electronic City,12.838895,77.654533,1608,4,6584202
2363,BTM,12.92313,77.611633,1164,2,7863623
2364,Whitefield,12.971835,77.744208,2598,3,13804713
2365,Whitefield,12.976749,77.752025,1295,3,7461096
2366,Indiranagar,12.969078,77.637202,3454,4,36271327
2367,Jayanagar,12.918074,77.603032,3400,3,38650044
2368,Jayanagar,12.93313,77.594657,1430,3,13609738
2369,Whitefield,12.964209,77.744245,1474,2,7539903
2370,BTM,12.916277,77.602594,2480,2,16796874
2371,Jayanagar,12.933487,77.60285,1865,3,22771008
2372,Indiranagar,12.970662,77.649878,3767,2,47615145
2373,Indiranagar,12.969271,77.642309,3877,1,42569422
2374,Hebbal,13.041681,77.592652,2888,5,20627788
2375,Electronic City,12.846817,77.660994,1849,1,9611183
2376,Jayanagar,12.923138,77.591579,2596,4,27692974
2377,Jayanagar,12.923418,77.584205,2927,3,36443930
2378,Indiranagar,12.963508,77.635621,3049,4,37902553
2379,BTM,12.910637,77.60732,2595,2,15809333
2380,Whitefield,12.976273,77.755915,1527,4,7009111
2381,BTM,12.926213,77.618152,1769,4,11837914
2382,Jayanagar,12.927631,77.586114,1382,5,15621319
2383,Hebbal,13.028189,77.606222,1447,4,9302879
2384,Electronic City,12.84137,77.657862,1036,4,3911862
2385,Hebbal,13.038138,77.603496,2250,3,18930415
2386,Hebbal,13.030159,77.602797,3955,1,26862051
2387,BTM,12.923073,77.611519,2022,3,11876033
2388,BTM,12.908109,77.60293,1256,1,8563613
2389,Indiranagar,12.981528,77.636464,2478,3,32230052
2390,Whitefield,12.960598,77.743507,843,4,4808266
2391,Jayanagar,12.931198,77.59065,1296,4,14547317
2392,Jayanagar,12.925957,77.596716,3479,4,34604322
2393,Jayanagar,12.920387,77.588079,3590,3,32136238
2394,Hebbal,13.028107,77.590243,3503,2,26471438
2395,Hebbal,13.027644,77.591078,2056,2,16610476
2396,Electronic City,12.836746,77.659351,1796,1,7883164
2397,Whitefield,12.96594,77.754261,3690,4,22255261
2398,Jayanagar,12.930699,77.600478,3246,1,42111655
2399,Indiranagar,12.981296,77.635486,1071,3,14247277
2400,Whitefield,12.96304,77.74973,1162,5,6003591
2401,Electronic City,12.845275,77.655496,1814,5,7351744
2402,BTM,12.911777,77.613597,3665,5,26871410
2403,Hebbal,13.027912,77.591057,1023,5,7362232
2404,Hebbal,13.041532,77.587773,2848,5,25403799
2405,Electronic City,12.850802,77.652309,2402,4,11893005
2406,Whitefield,12.972608,77.754911,2352,5,15076218
2407,Hebbal,13.025832,77.605308,3206,5,20702231
2408,Jayanagar,12.934586,77.596497,2235,2,21713075
2409,Indiranagar,12.978641,77.641168,3473,4,44479070
2410,BTM,12.912556,77.60782,2063,5,16219408
2411,Hebbal,13.039176,77.592533,2376,1,20199881
2412,Whitefield,12.960123,77.742709,937,3,4706533
2413,Whitefield,12.972306,77.741632,3005,3,16330349
2414,Whitefield,12.970754,77.754228,1519,3,7475910
2415,Jayanagar,12.928727,77.602791,3653,1,39658877
2416,BTM,12.907643,77.605538,2835,5,18664006
2417,Whitefield,12.977122,77.747542,1956,4,11886400
2418,Indiranagar,12.980138,77.639504,2799,3,36784232
2419,Electronic City,12.848399,77.66668,3077,3,11715134
2420,Jayanagar,12.921756,77.597076,812,5,8730295
2421,Jayanagar,12.932732,77.590658,656,3,7987969
2422,Jayanagar,12.927376,77.602903,1675,2,20746230
2423,BTM,12.923641,77.601642,3969,5,22393137
2424,Indiranagar,12.972403,77.637538,996,2,10080299
2425,BTM,12.909591,77.616424,3918,4,32711528
2426,BTM,12.916474,77.609638,2757,4,21463295
2427,Electronic City,12.849618,77.66595,1864,4,8938619
2428,Whitefield,12.965646,77.750619,3799,5,19266976
2429,BTM,12.907732,77.616108,2414,1,17786774
2430,Hebbal,13.035826,77.606756,2730,4,21517137
2431,Whitefield,12.965777,77.74438,2972,2,14357505
2432,BTM,12.912884,77.605296,1853,1,10418832
2433,Hebbal,13.028061,77.588466,2395,5,20791418
2434,Electronic City,12.83843,77.660385,2605,4,12730772
2435,Hebbal,13.038766,77.604491,1747,3,14884323
2436,Jayanagar,12.921241,77.601912,1475,1,18667431
2437,Electronic City,12.843792,77.661424,842,5,3310434
2438,Electronic City,12.840805,77.660552,1176,5,4542061
2439,Jayanagar,12.92924,77.589806,774,5,8524960
2440,Indiranagar,12.961951,77.641099,3521,1,44442310
2441,Jayanagar,12.921886,77.599635,1482,1,13836733
2442,Hebbal,13.045495,77.601825,3240,2,28285921
2443,Hebbal,13.032436,77.59802,636,5,4736794
2444,Whitefield,12.97529,77.7564,2263,3,11928514
2445,Whitefield,12.963514,77.740875,3325,3,21625153
2446,Jayanagar,12.930003,77.59914,3863,2,47215532
2447,Jayanagar,12.93129,77.603769,1479,1,18305395
2448,Indiranagar,12.97963,77.631515,2930,5,39982505
2449,Whitefield,12.96134,77.75551,1997,5,10502569
2450,Indiranagar,12.974146,77.644798,1677,5,21108976
2451,Jayanagar,12.92022,77.603613,2490,3,23107609
2452,Electronic City,12.842129,77.66806,1384,5,6273715
2453,Whitefield,12.977845,77.746218,1534,4,8502723
2454,Hebbal,13.028434,77.606951,2168,3,18073373
2455,Indiranagar,12.967192,77.650657,1401,2,17620202
2456,BTM,12.916879,77.606312,3613,4,28926451
2457,Jayanagar,12.928534,77.584172,2207,3,19827335
2458,BTM,12.92238,77.615598,1882,1,13508067
2459,Hebbal,13.031384,77.591416,2220,3,14910203
2460,Indiranagar,12.969329,77.637118,1254,4,14732838
2461,Whitefield,12.977734,77.741517,3022,2,18177444
2462,Indiranagar,12.976867,77.63523,1876,5,26754067
2463,Electronic City,12.854125,77.658633,1391,3,7050830
2464,Indiranagar,12.96659,77.635671,2645,3,29219101
2465,BTM,12.919882,77.617211,3329,2,25607026
2466,Hebbal,13.038455,77.604481,1632,4,11753302
2467,Jayanagar,12.922065,77.599179,703,1,8136255
2468,Hebbal,13.040233,77.603658,3095,1,23113398
2469,Indiranagar,12.980802,77.633468,2628,3,25230887
2470,Whitefield,12.960987,77.755759,2855,3,17717627
2471,Indiranagar,12.979756,77.635488,3371,3,35627164
2472,Electronic City,12.850604,77.664439,1047,4,4798429
2473,Electronic City,12.846963,77.656413,1494,3,6828130
2474,Electronic City,12.836156,77.660271,1609,4,5810193
2475,Hebbal,13.029587,77.591188,2677,2,18006833
2476,BTM,12.914368,77.612234,2130,5,16664290
2477,BTM,12.920142,77.61884,1968,4,15255156
2478,Jayanagar,12.915283,77.586513,1191,3,11738520
2479,Hebbal,13.040165,77.600771,2946,4,23433401
2480,BTM,12.917228,77.613794,2702,3,16574980
2481,Electronic City,12.836667,77.657779,3196,5,14818134
2482,Electronic City,12.843872,77.653187,3790,5,14404594
2483,Electronic City,12.847357,77.666429,3132,3,15779344
2484,Electronic City,12.838712,77.655851,2760,2,13127447
2485,Hebbal,13.026917,77.605793,3391,2,27357884
2486,Electronic City,12.854535,77.66026,1415,4,5425177
2487,Hebbal,13.03558,77.594379,1380,3,11983068
2488,Jayanagar,12.923696,77.590205,2606,5,31739493
2489,BTM,12.907344,77.617794,668,3,5589792
2490,Indiranagar,12.967611,77.646469,1917,3,25432293
2491,Indiranagar,12.981355,77.650628,3521,3,47224140
2492,Electronic City,12.847461,77.662745,2166,1,10950724
2493,Electronic City,12.853622,77.651585,2913,2,11447869
2494,Indiranagar,12.977232,77.635649,1545,5,21551537
2495,Hebbal,13.030377,77.590563,1680,2,14785445
2496,Jayanagar,12.922544,77.593445,1153,3,10739164
2497,Hebbal,13.044597,77.602226,3799,1,29877490
2498,BTM,12.923811,77.604523,1070,3,7207553
2499,BTM,12.921156,77.61631,2434,5,20214098
2500,Electronic City,12.843728,77.654513,2922,5,15407057
2501,Indiranagar,12.981033,77.649181,2397,3,24762457
2502,Hebbal,13.026917,77.597646,1069,1,6954443
2503,Hebbal,13.042695,77.594514,1884,1,18045100
2504,Jayanagar,12.922037,77.593016,3958,5,37073656
2505,Whitefield,12.976914,77.750646,3875,3,23514773
2506,Hebbal,13.031659,77.587609,912,4,5877440
2507,Hebbal,13.042304,77.589648,810,4,5349416
2508,Whitefield,12.968392,77.75797,3976,5,23193290
2509,Hebbal,13.03269,77.606813,1460,4,11500159
2510,Electronic City,12.836862,77.667121,1952,3,7156940
2511,BTM,12.915457,77.608871,2910,5,17376753
2512,Indiranagar,12.974578,77.65057,1500,5,14843020
2513,Indiranagar,12.967851,77.645161,2735,3,37045392
2514,BTM,12.922262,77.614581,3511,4,27190868
2515,Whitefield,12.972126,77.755125,2716,4,14613749
2516,Indiranagar,12.972133,77.634778,1689,1,18680538
2517,BTM,12.909775,77.612734,3017,5,23952133
2518,Electronic City,12.854191,77.660043,3066,2,12018226
2519,Indiranagar,12.972788,77.638102,2723,3,30288152
2520,Whitefield,12.970561,77.741223,2804,3,14363883
2521,Whitefield,12.960183,77.753694,1253,2,6929855
2522,BTM,12.909543,77.604407,2120,5,16308222
2523,Whitefield,12.97291,77.74012,3105,5,18905300
2524,Hebbal,13.044043,77.593872,1692,1,14543623
2525,BTM,12.918208,77.619379,1835,2,12967069
2526,Jayanagar,12.918051,77.59984,1406,2,18266720
2527,Electronic City,12.852234,77.661407,634,4,3346090
2528,Indiranagar,12.980456,77.649958,2916,2,34521199
2529,Electronic City,12.842994,77.659778,2336,5,10006117
2530,Hebbal,13.034024,77.591777,1652,1,15558363
2531,Jayanagar,12.921392,77.595731,2580,1,30104204
2532,BTM,12.924927,77.613869,2532,3,17203628
2533,Indiranagar,12.971685,77.63412,1537,4,20972210
2534,Jayanagar,12.923192,77.600936,1265,3,11911604
2535,Electronic City,12.844872,77.655573,2054,4,9944140
2536,Hebbal,13.039488,77.59346,1062,5,8430222
2537,Jayanagar,12.915894,77.593444,898,3,8180546
2538,Whitefield,12.976595,77.759759,1029,2,5302550
2539,Hebbal,13.033435,77.604502,3349,5,23330535
2540,Jayanagar,12.931354,77.596761,3763,4,36155473
2541,Indiranagar,12.975639,77.642436,1511,5,19987996
2542,Whitefield,12.965985,77.759038,1670,2,8122884
2543,Electronic City,12.848942,77.658393,1682,1,7591642
2544,Hebbal,13.041872,77.596976,1842,3,12777936
2545,Electronic City,12.853704,77.663923,853,2,4368703
2546,BTM,12.90911,77.600618,2901,5,16997531
2547,Electronic City,12.838044,77.665184,2011,5,8910474
2548,Hebbal,13.033909,77.591056,3014,3,19969517
2549,Jayanagar,12.916806,77.596163,2882,5,31829281
2550,Whitefield,12.969814,77.745763,2287,4,12616849
2551,Hebbal,13.032956,77.600176,910,5,6296261
2552,Indiranagar,12.968351,77.650084,3909,3,48702081
2553,Electronic City,12.842744,77.666376,1219,5,6014369
2554,Electronic City,12.837222,77.66322,1702,3,7848412
2555,Indiranagar,12.965177,77.642222,2913,1,36312014
2556,Electronic City,12.841857,77.657008,1326,5,5334530
2557,Indiranagar,12.981386,77.643177,2699,3,36531478
2558,Jayanagar,12.925005,77.58523,2009,4,20898114
2559,Hebbal,13.035147,77.590237,2757,1,18460841
2560,Hebbal,13.031121,77.606115,3426,5,22920980
2561,Hebbal,13.043589,77.591795,766,1,6186239
2562,Whitefield,12.979147,77.740617,3889,5,19484032
2563,Electronic City,12.844148,77.655563,1254,4,5653920
2564,Indiranagar,12.972092,77.637712,3791,2,54067395
2565,Jayanagar,12.930222,77.587543,1865,1,20543326
2566,BTM,12.921332,77.607093,3311,3,22533465
2567,BTM,12.925567,77.605223,3483,4,23043944
2568,BTM,12.924158,77.604897,1585,5,9504162
2569,Hebbal,13.043193,77.602316,1983,4,18704737
2570,Indiranagar,12.967493,77.634949,3884,3,45702345
2571,BTM,12.91374,77.607256,2709,2,21909158
2572,Indiranagar,12.970434,77.642077,3329,1,45545105
2573,Indiranagar,12.970275,77.64417,1795,4,17800686
2574,Whitefield,12.966474,77.752988,3855,2,24826913
2575,Whitefield,12.960856,77.755896,3604,1,16450358
2576,Electronic City,12.846844,77.661066,1029,3,4347348
2577,BTM,12.920657,77.603695,3481,5,20696201
2578,BTM,12.922647,77.601554,1801,2,14726278
2579,Whitefield,12.962756,77.757936,3285,1,15251235
2580,Electronic City,12.850103,77.650817,1696,4,8277173
2581,Indiranagar,12.962547,77.647301,1620,3,16988229
2582,Hebbal,13.043224,77.604332,3171,1,30080423
2583,BTM,12.924158,77.606048,2633,5,22010167
2584,Jayanagar,12.91818,77.59819,2490,1,22377198
2585,Whitefield,12.968623,77.746831,3508,3,19779308
2586,Indiranagar,12.981576,77.639024,1684,5,16494061
2587,Indiranagar,12.97747,77.634917,3285,3,41332942
2588,Whitefield,12.970489,77.747673,3066,3,13676747
2589,Jayanagar,12.916207,77.602345,1623,2,17882363
2590,Indiranagar,12.979442,77.636394,2615,2,25801872
2591,Electronic City,12.842729,77.668454,2389,5,11415190
2592,Electronic City,12.84981,77.657138,3126,2,14764383
2593,Indiranagar,12.965216,77.644962,2266,2,32511796
2594,Whitefield,12.965146,77.748947,1063,3,6487695
2595,Indiranagar,12.962816,77.651022,1190,3,13511638
2596,BTM,12.913174,77.600289,967,3,5557173
2597,Jayanagar,12.920894,77.599937,1648,5,15822204
2598,BTM,12.906819,77.609618,2301,4,18061200
2599,Whitefield,12.965932,77.742172,3918,1,24195983
2600,Whitefield,12.979589,77.755797,3187,3,18452686
2601,Jayanagar,12.917797,77.588651,1619,4,18115159
2602,Indiranagar,12.96712,77.650716,1552,2,19974108
2603,BTM,12.925902,77.605027,1172,5,6973905
2604,BTM,12.908678,77.618265,1346,5,8962157
2605,Jayanagar,12.928726,77.584547,1570,3,14934000
2606,Hebbal,13.04173,77.591808,930,2,8141199
2607,Whitefield,12.978844,77.749626,820,3,5379804
2608,Hebbal,13.031432,77.590419,3201,1,21589697
2609,Whitefield,12.968269,77.749882,2092,1,9556619
2610,Indiranagar,12.975946,77.640968,1887,2,20660343
2611,Jayanagar,12.927077,77.588282,2213,3,24969885
2612,Whitefield,12.974708,77.741427,1148,1,7557271
2613,Whitefield,12.963403,77.743188,1996,1,10577283
2614,Whitefield,12.966375,77.742539,2529,1,11459228
2615,Electronic City,12.853675,77.668028,864,1,3818277
2616,BTM,12.917981,77.606197,3192,5,22084291
2617,Electronic City,12.851764,77.663842,2882,2,13437751
2618,Hebbal,13.034077,77.606572,1384,1,13157864
2619,Whitefield,12.969621,77.755271,1540,3,8414813
2620,Jayanagar,12.916995,77.58774,1155,4,11400861
2621,Whitefield,12.967368,77.740001,3775,5,21259944
2622,Electronic City,12.843875,77.668429,1252,2,6288868
2623,Whitefield,12.973497,77.753634,3623,1,23603800
2624,Hebbal,13.042181,77.60238,3070,1,19718091
2625,BTM,12.925953,77.605852,3857,2,30731372
2626,BTM,12.917582,77.611318,2771,4,17186039
2627,Hebbal,13.038704,77.604807,1385,3,11858996
2628,Whitefield,12.961813,77.748688,2872,5,12659911
2629,Hebbal,13.04398,77.590363,1778,4,16527552
2630,Electronic City,12.84785,77.652638,887,4,4738679
2631,Electronic City,12.849271,77.659407,716,4,2680363
2632,Jayanagar,12.919085,77.594822,1430,4,16888431
2633,Hebbal,13.027138,77.602528,1233,5,8456585
2634,Indiranagar,12.971775,77.637164,3382,4,44418677
2635,Jayanagar,12.916182,77.602544,949,1,9965858
2636,BTM,12.916921,77.600171,3571,4,23719666
2637,Jayanagar,12.922883,77.586795,2915,3,29568749
2638,Jayanagar,12.927453,77.589996,2939,2,28028562
2639,Electronic City,12.839608,77.661918,1020,5,3786750
2640,Jayanagar,12.925308,77.584109,1222,3,11479699
2641,Hebbal,13.033846,77.605006,2682,2,20831279
2642,Electronic City,12.855307,77.665167,1130,5,4170141
2643,Electronic City,12.851352,77.65475,2452,1,10806442
2644,Indiranagar,12.965974,77.649914,2428,5,26339999
2645,Jayanagar,12.930574,77.592375,2031,4,21371945
2646,Whitefield,12.964305,77.752481,828,5,5056592
2647,Indiranagar,12.97831,77.644581,3839,1,37552571
2648,Hebbal,13.035042,77.591303,2789,1,21695200
2649,Indiranagar,12.963035,77.641458,1673,4,18196175
2650,Hebbal,13.034535,77.590704,1099,4,9237303
2651,Whitefield,12.970225,77.747997,1949,1,12368480
2652,Indiranagar,12.974775,77.640121,2362,2,26570784
2653,Electronic City,12.850943,77.662717,2195,2,11315051
2654,Electronic City,12.843878,77.65528,3267,4,16198239
2655,Hebbal,13.042902,77.595479,3096,4,27391344
2656,Electronic City,12.854945,77.6598,2010,4,8812476
2657,Electronic City,12.850302,77.650557,3071,4,14638114
2658,Indiranagar,12.976519,77.637384,2605,3,32553153
2659,Whitefield,12.965425,77.753542,2368,3,11121845
2660,Hebbal,13.02719,77.606344,2160,3,17902158
2661,Indiranagar,12.970318,77.64736,1870,4,20217438
2662,Hebbal,13.040809,77.601123,1301,4,11092713
2663,Whitefield,12.959962,77.742819,1332,3,7850529
2664,Electronic City,12.846152,77.667315,1455,4,5564250
2665,Electronic City,12.851131,77.662315,1343,1,5710428
2666,Indiranagar,12.970483,77.64173,1613,1,15570293
2667,Whitefield,12.968778,77.749584,2722,4,17112122
2668,Jayanagar,12.92756,77.592077,2135,3,19872565
2669,Electronic City,12.842465,77.668703,3550,5,13676919
2670,Whitefield,12.968481,77.743098,2301,4,11164817
2671,Hebbal,13.036324,77.601616,2476,4,21460619
2672,BTM,12.910183,77.61038,1883,5,10684721
2673,Hebbal,13.028067,77.606239,2846,3,19890425
2674,BTM,12.923138,77.615792,3601,4,29145989
2675,Whitefield,12.97152,77.757737,2861,3,18417376
2676,Hebbal,13.028338,77.601587,3252,5,25498966
2677,Electronic City,12.849491,77.654416,692,1,3097572
2678,Hebbal,13.028268,77.597543,897,3,7830485
2679,Hebbal,13.028667,77.598262,2278,2,19367529
2680,Electronic City,12.835762,77.66248,1027,3,3942280
2681,Hebbal,13.033019,77.603721,3388,5,27632051
2682,BTM,12.90661,77.606379,608,1,3543229
2683,Jayanagar,12.915722,77.59973,1233,3,11936477
2684,Hebbal,13.029368,77.589589,2115,4,18017879
2685,Indiranagar,12.975065,77.649522,2999,4,33023257
2686,BTM,12.921161,77.6121,3448,5,28567377
2687,Hebbal,13.043709,77.596867,3101,5,22719255
2688,Indiranagar,12.980243,77.638438,3672,3,37460896
2689,Whitefield,12.975894,77.756208,1251,4,6193974
2690,Electronic City,12.836033,77.653016,3624,2,17040938
2691,Whitefield,12.971081,77.75285,2237,2,11373624
2692,Hebbal,13.033902,77.597383,3294,5,26279325
2693,BTM,12.909425,77.604948,770,1,5104672
2694,Indiranagar,12.970456,77.638838,1519,1,19108625
2695,Electronic City,12.841817,77.654095,3778,4,14419877
2696,Whitefield,12.970886,77.758292,759,4,3388903
2697,Jayanagar,12.915419,77.603091,3910,1,51272670
2698,Jayanagar,12.933303,77.594063,1000,1,11940121
2699,Whitefield,12.979535,77.758164,1629,1,7440959
2700,BTM,12.924337,77.6179,3184,4,24175987
2701,Jayanagar,12.922241,77.59634,1876,2,20312101
2702,BTM,12.913331,77.612908,2752,4,22774343
2703,BTM,12.91117,77.617913,667,3,5400094
2704,BTM,12.925831,77.612674,3688,3,29353947
2705,Indiranagar,12.980045,77.637315,3461,2,42501331
2706,Whitefield,12.973658,77.746264,830,4,4151164
2707,Hebbal,13.044557,77.60658,2548,2,22572612
2708,Indiranagar,12.969684,77.65068,2859,2,40836589
2709,Jayanagar,12.924311,77.584424,1814,2,17091153
2710,Electronic City,12.849315,77.656009,641,3,3364086
2711,Jayanagar,12.920248,77.589921,3588,1,44668299
2712,BTM,12.922989,77.605954,1567,1,9892040
2713,Whitefield,12.962001,77.758194,1647,2,7250050
2714,Hebbal,13.031378,77.595769,1366,2,9568055
2715,Hebbal,13.045704,77.60177,2756,2,20479003
2716,BTM,12.908013,77.609818,2466,2,17698609
2717,Hebbal,13.033179,77.590675,3967,4,25951309
2718,Hebbal,13.028256,77.595238,3120,4,28900218
2719,Whitefield,12.967389,77.74753,3899,2,19081408
2720,Hebbal,13.025822,77.606108,1109,5,8415671
2721,Whitefield,12.975598,77.740208,3723,5,23082150
2722,Hebbal,13.043663,77.59066,3764,5,34918156
2723,Electronic City,12.848903,77.668943,717,2,3569836
2724,Whitefield,12.976839,77.749869,1027,5,6346102
2725,BTM,12.919523,77.610324,3707,2,24901718
2726,Indiranagar,12.970764,77.64582,2302,5,23968548
2727,Indiranagar,12.971149,77.647128,3914,3,49703974
2728,BTM,12.921805,77.619145,672,5,5166737
2729,Electronic City,12.835704,77.669649,3173,4,13159685
2730,Hebbal,13.043108,77.606617,2315,1,16742013
2731,BTM,12.906706,77.602853,2604,5,21667027
2732,Jayanagar,12.920771,77.59957,3023,1,35948139
2733,Whitefield,12.964588,77.746269,2541,2,12160489
2734,BTM,12.926253,77.617454,1399,5,8867887
2735,BTM,12.920461,77.604453,3876,2,24584101
2736,Electronic City,12.837796,77.655003,3323,1,14982378
2737,BTM,12.924371,77.601555,3370,5,27440413
2738,Indiranagar,12.962649,77.646133,3315,5,41479602
2739,Indiranagar,12.963026,77.646304,2205,3,26697409
2740,BTM,12.918512,77.603685,926,5,7261491
2741,Whitefield,12.970829,77.750211,2386,5,10771402
2742,Indiranagar,12.964496,77.633322,2767,5,28060750
2743,Hebbal,13.032124,77.601579,3447,1,26690989
2744,Whitefield,12.970503,77.756618,743,4,3543796
2745,Whitefield,12.973784,77.750313,1342,5,6366280
2746,BTM,12.911081,77.61157,2453,1,14398043
2747,Electronic City,12.839791,77.655699,2233,4,8441918
2748,BTM,12.92289,77.60744,2560,1,19414007
2749,Hebbal,13.041706,77.600617,3763,5,33896575
2750,Jayanagar,12.917118,77.586622,1402,3,14067004
2751,BTM,12.908542,77.611571,2656,1,16576047
2752,Electronic City,12.841683,77.656955,1869,3,7815149
2753,Electronic City,12.847435,77.66107,2322,1,9780705
2754,Electronic City,12.852207,77.654102,973,4,4313907
2755,Whitefield,12.974024,77.745234,1286,3,8164235
2756,Hebbal,13.028452,77.602073,3301,1,31499206
2757,Jayanagar,12.915901,77.593683,2086,1,23207945
2758,BTM,12.921868,77.610109,1264,2,10513302
2759,Jayanagar,12.933477,77.600172,2248,3,24651300
2760,Jayanagar,12.9206,77.594255,3016,4,38511584
2761,Indiranagar,12.962395,77.637338,3217,1,38517664
2762,Electronic City,12.852,77.669867,3107,1,11470132
2763,Jayanagar,12.92922,77.58613,3016,4,32576704
2764,Electronic City,12.844669,77.650705,2412,4,11428497
2765,Hebbal,13.039421,77.595883,2589,1,20874324
2766,Hebbal,13.039279,77.600245,683,3,5254931
2767,BTM,12.913629,77.60135,3056,1,20590811
2768,Electronic City,12.851146,77.660632,1020,4,5379935
2769,BTM,12.90719,77.611412,684,5,4283033
2770,BTM,12.923454,77.611887,2137,3,13289164
2771,Hebbal,13.044075,77.606847,3193,2,29689413
2772,Whitefield,12.966303,77.752738,659,3,3683149
2773,Whitefield,12.969939,77.7457,3609,5,18126580
2774,BTM,12.925977,77.600106,1478,4,8848343
2775,Indiranagar,12.963616,77.637734,714,5,8330615
2776,Jayanagar,12.91888,77.597654,1898,3,20349772
2777,Whitefield,12.964992,77.744855,2941,1,18522647
2778,Electronic City,12.843491,77.655909,3753,5,17348496
2779,Indiranagar,12.964318,77.648284,2578,2,28511785
2780,Electronic City,12.852258,77.665206,2967,3,13055603
2781,Indiranagar,12.967337,77.649161,3015,2,36680120
2782,Jayanagar,12.925009,77.599683,3096,4,32641894
2783,Hebbal,13.03271,77.600726,3701,3,23748069
2784,Indiranagar,12.96577,77.633296,1029,2,14349003
2785,Electronic City,12.842399,77.659703,1992,3,9312480
2786,Whitefield,12.963773,77.742327,3950,3,21682689
2787,BTM,12.917384,77.605085,3147,3,20473246
2788,Electronic City,12.83887,77.655137,1300,2,5120092
2789,Hebbal,13.041549,77.588504,1327,3,12694198
2790,Whitefield,12.978849,77.753502,2213,3,14398174
2791,Indiranagar,12.968702,77.646461,3319,4,47651320
2792,Hebbal,13.043778,77.593751,2064,1,13840445
2793,Whitefield,12.964805,77.750911,3673,5,22866767
2794,Whitefield,12.974317,77.741975,3868,5,24536913
2795,Jayanagar,12.922067,77.602633,3596,3,40006391
2796,Jayanagar,12.920017,77.600642,3048,2,29051165
2797,BTM,12.922451,77.605363,2463,3,14851560
2798,Jayanagar,12.915088,77.590693,1891,1,20591781
2799,Whitefield,12.971974,77.743135,1735,5,10727978
2800,Hebbal,13.028501,77.597541,624,5,5922743
2801,Jayanagar,12.927537,77.591813,2226,4,22418781
2802,Electronic City,12.841163,77.667955,3896,3,19439416
2803,Jayanagar,12.917204,77.590627,2631,1,25623298
2804,Indiranagar,12.96719,77.63977,2123,1,23096384
2805,Electronic City,12.852489,77.665438,3650,1,18397904
2806,BTM,12.924824,77.617731,2103,4,12514536
2807,Hebbal,13.038816,77.589427,853,3,6025497
2808,BTM,12.92486,77.610773,3920,3,29011660
2809,BTM,12.916582,77.604357,2892,4,18911604
2810,Whitefield,12.965192,77.747627,3188,5,20727011
2811,Whitefield,12.963839,77.747856,1608,4,9059040
2812,BTM,12.913184,77.607368,1004,1,5694805
2813,Hebbal,13.039903,77.58776,3069,1,19898921
2814,Indiranagar,12.963104,77.634991,3997,4,43108063
